[['rice'], 75, '->', ['whole milk'], 2513, 0.6133333333333333]
[['cereals'], 56, '->', ['whole milk'], 2513, 0.6428571428571429]
[['baking powder'], 174, '->', ['whole milk'], 2513, 0.5229885057471264]
[['honey'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['cocoa drinks'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['jam'], 53, '->', ['whole milk'], 2513, 0.5471698113207547]
[['pudding powder'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['cooking chocolate'], 25, '->', ['whole milk'], 2513, 0.52]
[['rice'], 75, '->', ['other vegetables'], 1903, 0.52]
[['specialty cheese'], 84, '->', ['other vegetables'], 1903, 0.5]
[['tidbits'], 23, '->', ['rolls/buns'], 1809, 0.5217391304347826]
[['yogurt', 'soda', 'root vegetables'], 47, '->', ['whole milk'], 2513, 0.5106382978723404]
[['yogurt', 'soda', 'brown bread'], 31, '->', ['whole milk'], 2513, 0.6451612903225806]
[['yogurt', 'soda', 'domestic eggs'], 25, '->', ['whole milk'], 2513, 0.52]
[['yogurt', 'chicken', 'root vegetables'], 30, '->', ['whole milk'], 2513, 0.6]
[['yogurt', 'chicken', 'domestic eggs'], 20, '->', ['whole milk'], 2513, 0.6]
[['yogurt', 'sugar', 'root vegetables'], 21, '->', ['whole milk'], 2513, 0.6666666666666666]
[['yogurt', 'sugar', 'whipped/sour cream'], 21, '->', ['whole milk'], 2513, 0.7142857142857143]
[['yogurt', 'sugar', 'domestic eggs'], 15, '->', ['whole milk'], 2513, 0.9333333333333333]
[['whole milk', 'fruit/vegetable juice', 'butter milk'], 21, '->', ['yogurt'], 1372, 0.6190476190476191]
[['yogurt', 'fruit/vegetable juice', 'butter milk'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['yogurt', 'fruit/vegetable juice', 'pastry'], 32, '->', ['whole milk'], 2513, 0.59375]
[['yogurt', 'fruit/vegetable juice', 'root vegetables'], 34, '->', ['whole milk'], 2513, 0.7352941176470589]
[['yogurt', 'fruit/vegetable juice', 'salty snack'], 22, '->', ['whole milk'], 2513, 0.5]
[['yogurt', 'fruit/vegetable juice', 'brown bread'], 29, '->', ['whole milk'], 2513, 0.6206896551724138]
[['whole milk', 'fruit/vegetable juice', 'napkins'], 32, '->', ['yogurt'], 1372, 0.53125]
[['yogurt', 'fruit/vegetable juice', 'napkins'], 26, '->', ['whole milk'], 2513, 0.6538461538461539]
[['yogurt', 'fruit/vegetable juice', 'pork'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['yogurt', 'fruit/vegetable juice', 'whipped/sour cream'], 38, '->', ['whole milk'], 2513, 0.5]
[['yogurt', 'fruit/vegetable juice', 'dessert'], 23, '->', ['whole milk'], 2513, 0.5217391304347826]
[['yogurt', 'fruit/vegetable juice', 'domestic eggs'], 25, '->', ['whole milk'], 2513, 0.56]
[['whole milk', 'fruit/vegetable juice', 'hard cheese'], 21, '->', ['yogurt'], 1372, 0.5238095238095238]
[['yogurt', 'fruit/vegetable juice', 'hard cheese'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['whole milk', 'fruit/vegetable juice', 'frozen vegetables'], 42, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'fruit/vegetable juice', 'frozen vegetables'], 31, '->', ['whole milk'], 2513, 0.6774193548387096]
[['whole milk', 'fruit/vegetable juice', 'sliced cheese'], 18, '->', ['yogurt'], 1372, 0.6111111111111112]
[['yogurt', 'fruit/vegetable juice', 'sliced cheese'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['whole milk', 'fruit/vegetable juice', 'soft cheese'], 17, '->', ['yogurt'], 1372, 0.7058823529411765]
[['yogurt', 'fruit/vegetable juice', 'soft cheese'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['yogurt', 'newspapers', 'pastry'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['yogurt', 'newspapers', 'brown bread'], 20, '->', ['whole milk'], 2513, 0.55]
[['whole milk', 'butter milk', 'pastry'], 19, '->', ['yogurt'], 1372, 0.7368421052631579]
[['yogurt', 'butter milk', 'pastry'], 19, '->', ['whole milk'], 2513, 0.7368421052631579]
[['yogurt', 'butter milk', 'root vegetables'], 17, '->', ['whole milk'], 2513, 0.8823529411764706]
[['whole milk', 'butter milk', 'sausage'], 19, '->', ['yogurt'], 1372, 0.5789473684210527]
[['yogurt', 'butter milk', 'sausage'], 13, '->', ['whole milk'], 2513, 0.8461538461538461]
[['whole milk', 'butter milk', 'dessert'], 20, '->', ['yogurt'], 1372, 0.65]
[['yogurt', 'butter milk', 'dessert'], 16, '->', ['whole milk'], 2513, 0.8125]
[['yogurt', 'pastry', 'root vegetables'], 37, '->', ['whole milk'], 2513, 0.6756756756756757]
[['yogurt', 'pastry', 'sausage'], 42, '->', ['whole milk'], 2513, 0.5476190476190477]
[['yogurt', 'pastry', 'brown bread'], 30, '->', ['whole milk'], 2513, 0.5333333333333333]
[['yogurt', 'pastry', 'shopping bags'], 27, '->', ['whole milk'], 2513, 0.5555555555555556]
[['yogurt', 'pastry', 'napkins'], 22, '->', ['whole milk'], 2513, 0.5454545454545454]
[['yogurt', 'pastry', 'berries'], 16, '->', ['whole milk'], 2513, 0.6875]
[['yogurt', 'pastry', 'whipped/sour cream'], 27, '->', ['whole milk'], 2513, 0.5925925925925926]
[['yogurt', 'pastry', 'domestic eggs'], 23, '->', ['whole milk'], 2513, 0.5652173913043478]
[['yogurt', 'root vegetables', 'waffles'], 20, '->', ['whole milk'], 2513, 0.75]
[['whole milk', 'root vegetables', 'candy'], 24, '->', ['yogurt'], 1372, 0.5416666666666666]
[['yogurt', 'root vegetables', 'candy'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['yogurt', 'whole milk', 'candy'], 26, '->', ['root vegetables'], 1072, 0.5]
[['yogurt', 'root vegetables', 'sausage'], 51, '->', ['whole milk'], 2513, 0.6274509803921569]
[['yogurt', 'root vegetables', 'brown bread'], 32, '->', ['whole milk'], 2513, 0.53125]
[['yogurt', 'root vegetables', 'shopping bags'], 29, '->', ['whole milk'], 2513, 0.5172413793103449]
[['yogurt', 'root vegetables', 'hamburger meat'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['yogurt', 'root vegetables', 'hygiene articles'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['yogurt', 'root vegetables', 'napkins'], 27, '->', ['whole milk'], 2513, 0.5185185185185185]
[['yogurt', 'root vegetables', 'pork'], 29, '->', ['whole milk'], 2513, 0.6206896551724138]
[['yogurt', 'root vegetables', 'whipped/sour cream'], 63, '->', ['whole milk'], 2513, 0.5714285714285714]
[['whole milk', 'root vegetables', 'dessert'], 24, '->', ['yogurt'], 1372, 0.5416666666666666]
[['yogurt', 'root vegetables', 'dessert'], 24, '->', ['whole milk'], 2513, 0.5416666666666666]
[['yogurt', 'root vegetables', 'domestic eggs'], 36, '->', ['whole milk'], 2513, 0.6944444444444444]
[['whole milk', 'root vegetables', 'hard cheese'], 32, '->', ['yogurt'], 1372, 0.53125]
[['yogurt', 'root vegetables', 'hard cheese'], 22, '->', ['whole milk'], 2513, 0.7727272727272727]
[['whole milk', 'root vegetables', 'ham'], 21, '->', ['yogurt'], 1372, 0.5238095238095238]
[['yogurt', 'root vegetables', 'ham'], 14, '->', ['whole milk'], 2513, 0.7857142857142857]
[['yogurt', 'root vegetables', 'oil'], 19, '->', ['whole milk'], 2513, 0.7894736842105263]
[['yogurt', 'root vegetables', 'frozen vegetables'], 25, '->', ['whole milk'], 2513, 0.68]
[['yogurt', 'root vegetables', 'frozen meals'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['yogurt', 'root vegetables', 'onions'], 23, '->', ['whole milk'], 2513, 0.6086956521739131]
[['yogurt', 'root vegetables', 'herbs'], 20, '->', ['whole milk'], 2513, 0.6]
[['yogurt', 'whole milk', 'herbs'], 21, '->', ['root vegetables'], 1072, 0.5714285714285714]
[['yogurt', 'root vegetables', 'sliced cheese'], 22, '->', ['whole milk'], 2513, 0.6818181818181818]
[['yogurt', 'root vegetables', 'soft cheese'], 16, '->', ['whole milk'], 2513, 0.6875]
[['whole milk', 'root vegetables', 'frozen fish'], 18, '->', ['yogurt'], 1372, 0.6666666666666666]
[['yogurt', 'root vegetables', 'frozen fish'], 14, '->', ['whole milk'], 2513, 0.8571428571428571]
[['yogurt', 'whole milk', 'frozen fish'], 22, '->', ['root vegetables'], 1072, 0.5454545454545454]
[['yogurt', 'waffles', 'whipped/sour cream'], 20, '->', ['whole milk'], 2513, 0.65]
[['yogurt', 'sausage', 'napkins'], 18, '->', ['whole milk'], 2513, 0.6111111111111112]
[['yogurt', 'sausage', 'pork'], 19, '->', ['whole milk'], 2513, 0.5789473684210527]
[['yogurt', 'sausage', 'whipped/sour cream'], 35, '->', ['whole milk'], 2513, 0.5428571428571428]
[['yogurt', 'sausage', 'sliced cheese'], 24, '->', ['whole milk'], 2513, 0.625]
[['yogurt', 'brown bread', 'shopping bags'], 21, '->', ['whole milk'], 2513, 0.5238095238095238]
[['yogurt', 'shopping bags', 'napkins'], 17, '->', ['whole milk'], 2513, 0.6470588235294118]
[['yogurt', 'shopping bags', 'domestic eggs'], 22, '->', ['whole milk'], 2513, 0.5909090909090909]
[['yogurt', 'hamburger meat', 'whipped/sour cream'], 16, '->', ['whole milk'], 2513, 0.75]
[['whole milk', 'hygiene articles', 'whipped/sour cream'], 24, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'hygiene articles', 'whipped/sour cream'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['yogurt', 'napkins', 'whipped/sour cream'], 25, '->', ['whole milk'], 2513, 0.64]
[['yogurt', 'napkins', 'domestic eggs'], 18, '->', ['whole milk'], 2513, 0.7222222222222222]
[['yogurt', 'pork', 'whipped/sour cream'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['whole milk', 'whipped/sour cream', 'dessert'], 26, '->', ['yogurt'], 1372, 0.5769230769230769]
[['yogurt', 'whipped/sour cream', 'dessert'], 21, '->', ['whole milk'], 2513, 0.7142857142857143]
[['yogurt', 'whipped/sour cream', 'domestic eggs'], 35, '->', ['whole milk'], 2513, 0.6285714285714286]
[['yogurt', 'whipped/sour cream', 'hard cheese'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['yogurt', 'whipped/sour cream', 'frozen vegetables'], 33, '->', ['whole milk'], 2513, 0.5151515151515151]
[['yogurt', 'whipped/sour cream', 'onions'], 18, '->', ['whole milk'], 2513, 0.6666666666666666]
[['yogurt', 'whipped/sour cream', 'sliced cheese'], 19, '->', ['whole milk'], 2513, 0.631578947368421]
[['whole milk', 'whipped/sour cream', 'soft cheese'], 20, '->', ['yogurt'], 1372, 0.55]
[['yogurt', 'whipped/sour cream', 'soft cheese'], 15, '->', ['whole milk'], 2513, 0.7333333333333333]
[['whole milk', 'domestic eggs', 'hard cheese'], 21, '->', ['yogurt'], 1372, 0.5714285714285714]
[['yogurt', 'domestic eggs', 'hard cheese'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['whole milk', 'domestic eggs', 'soft cheese'], 21, '->', ['yogurt'], 1372, 0.5714285714285714]
[['yogurt', 'domestic eggs', 'soft cheese'], 17, '->', ['whole milk'], 2513, 0.7058823529411765]
[['pip fruit', 'cream cheese', 'other vegetables'], 24, '->', ['yogurt'], 1372, 0.5]
[['pip fruit', 'cream cheese', 'root vegetables'], 18, '->', ['yogurt'], 1372, 0.6111111111111112]
[['yogurt', 'pip fruit', 'butter'], 23, '->', ['other vegetables'], 1903, 0.5652173913043478]
[['yogurt', 'pip fruit', 'rolls/buns'], 39, '->', ['other vegetables'], 1903, 0.5128205128205128]
[['pip fruit', 'other vegetables', 'curd'], 33, '->', ['yogurt'], 1372, 0.5151515151515151]
[['yogurt', 'pip fruit', 'frankfurter'], 25, '->', ['other vegetables'], 1903, 0.64]
[['yogurt', 'pip fruit', 'sugar'], 17, '->', ['other vegetables'], 1903, 0.6470588235294118]
[['pip fruit', 'other vegetables', 'fruit/vegetable juice'], 43, '->', ['yogurt'], 1372, 0.5116279069767442]
[['yogurt', 'pip fruit', 'fruit/vegetable juice'], 35, '->', ['other vegetables'], 1903, 0.6285714285714286]
[['yogurt', 'pip fruit', 'butter milk'], 20, '->', ['other vegetables'], 1903, 0.7]
[['yogurt', 'pip fruit', 'root vegetables'], 52, '->', ['other vegetables'], 1903, 0.5576923076923077]
[['pip fruit', 'other vegetables', 'sausage'], 36, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'pip fruit', 'brown bread'], 26, '->', ['other vegetables'], 1903, 0.6153846153846154]
[['yogurt', 'pip fruit', 'whipped/sour cream'], 36, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['pip fruit', 'other vegetables', 'dessert'], 27, '->', ['yogurt'], 1372, 0.5555555555555556]
[['yogurt', 'pip fruit', 'dessert'], 21, '->', ['other vegetables'], 1903, 0.7142857142857143]
[['yogurt', 'pip fruit', 'ham'], 17, '->', ['other vegetables'], 1903, 0.7058823529411765]
[['pip fruit', 'white bread', 'root vegetables'], 17, '->', ['yogurt'], 1372, 0.7058823529411765]
[['pip fruit', 'bottled water', 'sausage'], 22, '->', ['yogurt'], 1372, 0.5]
[['pip fruit', 'curd', 'root vegetables'], 22, '->', ['yogurt'], 1372, 0.6818181818181818]
[['pip fruit', 'curd', 'sausage'], 18, '->', ['yogurt'], 1372, 0.7222222222222222]
[['pip fruit', 'curd', 'whipped/sour cream'], 22, '->', ['yogurt'], 1372, 0.5454545454545454]
[['pip fruit', 'soda', 'root vegetables'], 28, '->', ['yogurt'], 1372, 0.5]
[['pip fruit', 'fruit/vegetable juice', 'whipped/sour cream'], 18, '->', ['yogurt'], 1372, 0.6111111111111112]
[['pip fruit', 'root vegetables', 'sausage'], 25, '->', ['yogurt'], 1372, 0.52]
[['pip fruit', 'sausage', 'sliced cheese'], 14, '->', ['yogurt'], 1372, 0.8571428571428571]
[['yogurt', 'sausage', 'sliced cheese'], 24, '->', ['pip fruit'], 744, 0.5]
[['yogurt', 'pip fruit', 'sliced cheese'], 20, '->', ['sausage'], 924, 0.6]
[['cream cheese', 'other vegetables', 'curd'], 27, '->', ['yogurt'], 1372, 0.6296296296296297]
[['yogurt', 'cream cheese', 'curd'], 24, '->', ['other vegetables'], 1903, 0.7083333333333334]
[['yogurt', 'cream cheese', 'root vegetables'], 37, '->', ['other vegetables'], 1903, 0.5675675675675675]
[['cream cheese', 'other vegetables', 'sausage'], 26, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'cream cheese', 'sausage'], 21, '->', ['other vegetables'], 1903, 0.6190476190476191]
[['cream cheese', 'other vegetables', 'whipped/sour cream'], 33, '->', ['yogurt'], 1372, 0.5151515151515151]
[['yogurt', 'cream cheese', 'whipped/sour cream'], 33, '->', ['other vegetables'], 1903, 0.5151515151515151]
[['cream cheese', 'rolls/buns', 'soda'], 20, '->', ['yogurt'], 1372, 0.6]
[['cream cheese', 'bottled water', 'soda'], 20, '->', ['yogurt'], 1372, 0.55]
[['yogurt', 'cream cheese', 'bottled water'], 20, '->', ['soda'], 1715, 0.55]
[['cream cheese', 'curd', 'root vegetables'], 20, '->', ['yogurt'], 1372, 0.65]
[['yogurt', 'cream cheese', 'curd'], 24, '->', ['root vegetables'], 1072, 0.5416666666666666]
[['cream cheese', 'curd', 'whipped/sour cream'], 17, '->', ['yogurt'], 1372, 0.7647058823529411]
[['yogurt', 'cream cheese', 'curd'], 24, '->', ['whipped/sour cream'], 705, 0.5416666666666666]
[['cream cheese', 'beef', 'root vegetables'], 16, '->', ['yogurt'], 1372, 0.6875]
[['yogurt', 'cream cheese', 'beef'], 18, '->', ['root vegetables'], 1072, 0.6111111111111112]
[['cream cheese', 'root vegetables', 'whipped/sour cream'], 21, '->', ['yogurt'], 1372, 0.7142857142857143]
[['other vegetables', 'long life bakery product', 'chocolate'], 23, '->', ['yogurt'], 1372, 0.5217391304347826]
[['yogurt', 'long life bakery product', 'chocolate'], 17, '->', ['other vegetables'], 1903, 0.7058823529411765]
[['yogurt', 'long life bakery product', 'fruit/vegetable juice'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['yogurt', 'long life bakery product', 'root vegetables'], 19, '->', ['other vegetables'], 1903, 0.6842105263157895]
[['other vegetables', 'long life bakery product', 'whipped/sour cream'], 27, '->', ['yogurt'], 1372, 0.5185185185185185]
[['yogurt', 'long life bakery product', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['other vegetables', 'butter', 'white bread'], 23, '->', ['yogurt'], 1372, 0.6086956521739131]
[['yogurt', 'butter', 'white bread'], 19, '->', ['other vegetables'], 1903, 0.7368421052631579]
[['other vegetables', 'butter', 'curd'], 30, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'butter', 'curd'], 29, '->', ['other vegetables'], 1903, 0.5172413793103449]
[['other vegetables', 'butter', 'beef'], 26, '->', ['yogurt'], 1372, 0.5384615384615384]
[['yogurt', 'butter', 'beef'], 27, '->', ['other vegetables'], 1903, 0.5185185185185185]
[['yogurt', 'butter', 'chicken'], 19, '->', ['other vegetables'], 1903, 0.7368421052631579]
[['yogurt', 'butter', 'pastry'], 20, '->', ['other vegetables'], 1903, 0.65]
[['yogurt', 'butter', 'root vegetables'], 38, '->', ['other vegetables'], 1903, 0.5526315789473685]
[['yogurt', 'butter', 'sausage'], 25, '->', ['other vegetables'], 1903, 0.56]
[['yogurt', 'butter', 'whipped/sour cream'], 38, '->', ['other vegetables'], 1903, 0.5526315789473685]
[['yogurt', 'butter', 'domestic eggs'], 29, '->', ['other vegetables'], 1903, 0.5862068965517241]
[['yogurt', 'butter', 'frozen vegetables'], 22, '->', ['other vegetables'], 1903, 0.5454545454545454]
[['yogurt', 'butter', 'onions'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['other vegetables', 'rice', 'root vegetables'], 22, '->', ['yogurt'], 1372, 0.6363636363636364]
[['yogurt', 'rice', 'root vegetables'], 16, '->', ['other vegetables'], 1903, 0.875]
[['yogurt', 'other vegetables', 'rice'], 19, '->', ['root vegetables'], 1072, 0.7368421052631579]
[['yogurt', 'rolls/buns', 'frankfurter'], 41, '->', ['other vegetables'], 1903, 0.5365853658536586]
[['yogurt', 'rolls/buns', 'chicken'], 27, '->', ['other vegetables'], 1903, 0.6296296296296297]
[['yogurt', 'rolls/buns', 'root vegetables'], 71, '->', ['other vegetables'], 1903, 0.5774647887323944]
[['yogurt', 'rolls/buns', 'hamburger meat'], 23, '->', ['other vegetables'], 1903, 0.6521739130434783]
[['yogurt', 'rolls/buns', 'pork'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['yogurt', 'rolls/buns', 'whipped/sour cream'], 47, '->', ['other vegetables'], 1903, 0.5106382978723404]
[['other vegetables', 'rolls/buns', 'dessert'], 22, '->', ['yogurt'], 1372, 0.5]
[['other vegetables', 'rolls/buns', 'soft cheese'], 21, '->', ['yogurt'], 1372, 0.5238095238095238]
[['yogurt', 'rolls/buns', 'soft cheese'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['yogurt', 'rolls/buns', 'meat'], 18, '->', ['other vegetables'], 1903, 0.6666666666666666]
[['yogurt', 'bottled beer', 'fruit/vegetable juice'], 20, '->', ['other vegetables'], 1903, 0.55]
[['other vegetables', 'bottled beer', 'whipped/sour cream'], 21, '->', ['yogurt'], 1372, 0.5238095238095238]
[['yogurt', 'bottled beer', 'whipped/sour cream'], 16, '->', ['other vegetables'], 1903, 0.6875]
[['yogurt', 'white bread', 'fruit/vegetable juice'], 24, '->', ['other vegetables'], 1903, 0.5]
[['yogurt', 'white bread', 'root vegetables'], 27, '->', ['other vegetables'], 1903, 0.6296296296296297]
[['yogurt', 'white bread', 'sausage'], 23, '->', ['other vegetables'], 1903, 0.5652173913043478]
[['yogurt', 'white bread', 'whipped/sour cream'], 21, '->', ['other vegetables'], 1903, 0.7619047619047619]
[['other vegetables', 'bottled water', 'curd'], 21, '->', ['yogurt'], 1372, 0.5238095238095238]
[['yogurt', 'bottled water', 'root vegetables'], 38, '->', ['other vegetables'], 1903, 0.5263157894736842]
[['yogurt', 'bottled water', 'sausage'], 39, '->', ['other vegetables'], 1903, 0.5641025641025641]
[['yogurt', 'bottled water', 'whipped/sour cream'], 30, '->', ['other vegetables'], 1903, 0.6]
[['yogurt', 'bottled water', 'domestic eggs'], 28, '->', ['other vegetables'], 1903, 0.6428571428571429]
[['other vegetables', 'bottled water', 'frozen vegetables'], 21, '->', ['yogurt'], 1372, 0.5714285714285714]
[['yogurt', 'bottled water', 'frozen vegetables'], 23, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['yogurt', 'chocolate', 'fruit/vegetable juice'], 24, '->', ['other vegetables'], 1903, 0.5416666666666666]
[['yogurt', 'chocolate', 'sausage'], 18, '->', ['other vegetables'], 1903, 0.7222222222222222]
[['other vegetables', 'chocolate', 'whipped/sour cream'], 22, '->', ['yogurt'], 1372, 0.5909090909090909]
[['yogurt', 'chocolate', 'whipped/sour cream'], 20, '->', ['other vegetables'], 1903, 0.65]
[['other vegetables', 'curd', 'beef'], 21, '->', ['yogurt'], 1372, 0.5714285714285714]
[['yogurt', 'curd', 'beef'], 21, '->', ['other vegetables'], 1903, 0.5714285714285714]
[['yogurt', 'curd', 'fruit/vegetable juice'], 20, '->', ['other vegetables'], 1903, 0.55]
[['other vegetables', 'curd', 'pastry'], 32, '->', ['yogurt'], 1372, 0.5]
[['yogurt', 'curd', 'pastry'], 32, '->', ['other vegetables'], 1903, 0.5]
[['yogurt', 'curd', 'root vegetables'], 46, '->', ['other vegetables'], 1903, 0.5217391304347826]
[['other vegetables', 'curd', 'sausage'], 33, '->', ['yogurt'], 1372, 0.5454545454545454]
[['yogurt', 'curd', 'sausage'], 35, '->', ['other vegetables'], 1903, 0.5142857142857142]
[['other vegetables', 'curd', 'dessert'], 20, '->', ['yogurt'], 1372, 0.6]
[['yogurt', 'curd', 'dessert'], 20, '->', ['other vegetables'], 1903, 0.6]
[['other vegetables', 'curd', 'frozen vegetables'], 20, '->', ['yogurt'], 1372, 0.55]
[['yogurt', 'curd', 'frozen vegetables'], 21, '->', ['other vegetables'], 1903, 0.5238095238095238]
[['yogurt', 'beef', 'frankfurter'], 18, '->', ['other vegetables'], 1903, 0.6111111111111112]
[['yogurt', 'beef', 'root vegetables'], 45, '->', ['other vegetables'], 1903, 0.5111111111111111]
[['yogurt', 'beef', 'pork'], 18, '->', ['other vegetables'], 1903, 0.7222222222222222]
[['yogurt', 'beef', 'whipped/sour cream'], 25, '->', ['other vegetables'], 1903, 0.52]
[['yogurt', 'frankfurter', 'root vegetables'], 32, '->', ['other vegetables'], 1903, 0.53125]
[['yogurt', 'frankfurter', 'whipped/sour cream'], 23, '->', ['other vegetables'], 1903, 0.6086956521739131]
